Cloud_value,Snow depth [cm],Solar Radiation (kW-hr/m^2/day),Average temperature [°C],Date,Ski Center Name,Latitude
5.0,52.0,0.84,-17.2,2022-02-21,Kommattivaara,66.5
8.0,53.0,0.84,-16.3,2022-02-22,Kommattivaara,66.5
8.0,54.0,0.85,-17.6,2022-02-23,Kommattivaara,66.5
8.0,56.0,0.5,-6.0,2022-02-24,Kommattivaara,66.5
7.0,57.0,0.78,-3.0,2022-02-25,Kommattivaara,66.5
7.0,58.0,1.3,-10.9,2022-02-26,Kommattivaara,66.5
9.0,58.0,0.98,-0.8,2022-02-27,Kommattivaara,66.5
1.0,57.0,1.09,-1.0,2022-02-28,Kommattivaara,66.5
5.0,57.0,0.65,-3.3,2022-03-01,Kommattivaara,66.5
0.0,63.0,1.21,-2.0,2022-03-02,Kommattivaara,66.5
7.0,63.0,1.5,-7.2,2022-03-03,Kommattivaara,66.5
7.0,62.0,1.57,-12.7,2022-03-04,Kommattivaara,66.5
7.0,61.0,1.0,-7.6,2022-03-05,Kommattivaara,66.5
8.0,63.0,1.07,-7.8,2022-03-06,Kommattivaara,66.5
3.0,62.0,1.44,-13.5,2022-03-07,Kommattivaara,66.5
8.0,63.0,1.13,-8.6,2022-03-08,Kommattivaara,66.5
8.0,62.0,1.02,-7.9,2022-03-09,Kommattivaara,66.5
8.0,62.0,0.99,-3.7,2022-03-10,Kommattivaara,66.5
0.0,61.0,1.64,-3.2,2022-03-11,Kommattivaara,66.5
7.0,61.0,1.97,-2.4,2022-03-12,Kommattivaara,66.5
1.0,60.0,1.98,-7.4,2022-03-13,Kommattivaara,66.5
9.0,60.0,1.68,-10.0,2022-03-14,Kommattivaara,66.5
8.0,60.0,1.87,-8.0,2022-03-15,Kommattivaara,66.5
9.0,59.0,2.32,-6.0,2022-03-16,Kommattivaara,66.5
0.0,59.0,2.14,1.0,2022-03-17,Kommattivaara,66.5
0.0,58.0,1.26,0.1,2022-03-18,Kommattivaara,66.5
0.0,58.0,2.02,2.0,2022-03-19,Kommattivaara,66.5
8.0,53.0,2.22,5.6,2022-03-20,Kommattivaara,66.5
8.0,49.0,2.52,3.9,2022-03-21,Kommattivaara,66.5
0.0,47.0,2.45,1.3,2022-03-22,Kommattivaara,66.5
3.0,46.0,1.95,1.1,2022-03-23,Kommattivaara,66.5
8.0,46.0,3.27,-4.5,2022-03-24,Kommattivaara,66.5
8.0,46.0,2.28,-4.5,2022-03-25,Kommattivaara,66.5
8.0,46.0,2.78,-7.7,2022-03-26,Kommattivaara,66.5
0.0,46.0,3.56,-11.9,2022-03-27,Kommattivaara,66.5
0.0,46.0,3.64,-13.0,2022-03-28,Kommattivaara,66.5
5.0,46.0,2.48,-6.7,2022-03-29,Kommattivaara,66.5
8.0,46.0,2.54,-5.4,2022-03-30,Kommattivaara,66.5
5.0,47.0,3.25,-6.3,2022-03-31,Kommattivaara,66.5
8.0,47.0,2.73,-6.4,2022-04-01,Kommattivaara,66.5
1.0,46.0,2.03,-7.3,2022-04-02,Kommattivaara,66.5
8.0,51.0,2.68,-6.6,2022-04-03,Kommattivaara,66.5
7.0,49.0,2.87,-7.1,2022-04-04,Kommattivaara,66.5
1.0,52.0,1.88,-3.8,2022-04-05,Kommattivaara,66.5
7.0,56.0,2.2,-2.0,2022-04-06,Kommattivaara,66.5
5.0,56.0,3.07,-2.3,2022-04-07,Kommattivaara,66.5
3.0,55.0,2.05,-1.8,2022-04-08,Kommattivaara,66.5
8.0,55.0,1.9,0.6,2022-04-09,Kommattivaara,66.5
7.0,55.0,2.06,-0.3,2022-04-10,Kommattivaara,66.5
8.0,67.0,1.91,-0.4,2022-04-11,Kommattivaara,66.5
8.0,62.0,2.56,-0.4,2022-04-12,Kommattivaara,66.5
7.0,60.0,4.0,-2.2,2022-04-13,Kommattivaara,66.5
3.0,60.0,3.63,-3.8,2022-04-14,Kommattivaara,66.5
8.0,60.0,3.83,-3.2,2022-04-15,Kommattivaara,66.5
7.0,60.0,3.86,0.4,2022-04-16,Kommattivaara,66.5
1.0,58.0,3.64,2.7,2022-04-17,Kommattivaara,66.5
7.0,54.0,3.63,5.2,2022-04-18,Kommattivaara,66.5
0.0,49.0,4.99,2.2,2022-04-19,Kommattivaara,66.5
0.0,46.0,5.03,6.3,2022-04-20,Kommattivaara,66.5
0.0,40.0,5.19,3.4,2022-04-21,Kommattivaara,66.5
5.0,37.0,4.18,1.4,2022-04-22,Kommattivaara,66.5
8.0,35.0,5.09,0.9,2022-04-23,Kommattivaara,66.5
8.0,33.0,4.85,3.3,2022-04-24,Kommattivaara,66.5
8.0,27.0,4.07,1.6,2022-04-25,Kommattivaara,66.5
8.0,25.0,4.73,-4.2,2022-04-26,Kommattivaara,66.5
0.0,24.0,5.5,-4.3,2022-04-27,Kommattivaara,66.5
1.0,23.0,4.89,-3.5,2022-04-28,Kommattivaara,66.5
0.0,23.0,5.78,-2.7,2022-04-29,Kommattivaara,66.5
3.0,22.0,5.62,-1.6,2022-04-30,Kommattivaara,66.5
3.0,23.0,5.13,0.0,2022-05-01,Kommattivaara,66.5
7.0,23.0,5.73,0.4,2022-05-02,Kommattivaara,66.5
7.0,23.0,5.72,-3.2,2022-05-03,Kommattivaara,66.5
5.0,22.0,4.35,-2.6,2022-05-04,Kommattivaara,66.5
0.0,22.0,5.87,-0.1,2022-05-05,Kommattivaara,66.5
7.0,21.0,6.03,5.4,2022-05-06,Kommattivaara,66.5
7.0,15.0,5.77,5.7,2022-05-07,Kommattivaara,66.5
0.0,10.0,4.62,1.5,2022-05-08,Kommattivaara,66.5
1.0,7.0,6.04,4.1,2022-05-09,Kommattivaara,66.5
8.0,2.0,5.87,6.4,2022-05-10,Kommattivaara,66.5
3.0,3.0,1.57,4.5,2022-05-11,Kommattivaara,66.5
9.0,-1.0,4.65,6.7,2022-05-12,Kommattivaara,66.5
3.0,-1.0,5.37,4.3,2022-05-13,Kommattivaara,66.5
1.0,-1.0,5.16,6.3,2022-05-14,Kommattivaara,66.5
7.0,-1.0,4.06,7.7,2022-05-15,Kommattivaara,66.5
7.0,-1.0,2.44,2.1,2022-05-16,Kommattivaara,66.5
8.0,2.0,3.5,0.9,2022-05-17,Kommattivaara,66.5
8.0,-1.0,3.92,0.8,2022-05-18,Kommattivaara,66.5
8.0,-1.0,5.27,1.3,2022-05-19,Kommattivaara,66.5
0.0,-1.0,4.83,6.1,2022-05-20,Kommattivaara,66.5
7.0,-1.0,3.54,7.3,2022-05-21,Kommattivaara,66.5
8.0,-1.0,4.61,8.1,2022-05-22,Kommattivaara,66.5
7.0,-1.0,4.91,7.2,2022-05-23,Kommattivaara,66.5
0.0,-1.0,7.14,13.5,2022-05-24,Kommattivaara,66.5
7.0,-1.0,7.11,14.9,2022-05-25,Kommattivaara,66.5
0.0,-1.0,7.15,13.3,2022-05-26,Kommattivaara,66.5
8.0,-1.0,1.98,4.8,2022-05-27,Kommattivaara,66.5
7.0,-1.0,2.86,6.1,2022-05-28,Kommattivaara,66.5
7.0,-1.0,3.53,8.7,2022-05-29,Kommattivaara,66.5
0.0,-1.0,7.4,11.6,2022-05-30,Kommattivaara,66.5
0.0,-1.0,5.94,15.5,2022-05-31,Kommattivaara,66.5
1.0,-1.0,3.7,12.9,2022-06-01,Kommattivaara,66.5
7.0,-1.0,5.68,15.1,2022-06-02,Kommattivaara,66.5
7.0,-1.0,3.2,12.1,2022-06-03,Kommattivaara,66.5
7.0,-1.0,4.2,11.2,2022-06-04,Kommattivaara,66.5
0.0,-1.0,5.29,9.9,2022-06-05,Kommattivaara,66.5
0.0,-1.0,6.65,9.0,2022-06-06,Kommattivaara,66.5
5.0,-1.0,6.71,8.7,2022-06-07,Kommattivaara,66.5
0.0,-1.0,6.39,10.1,2022-06-08,Kommattivaara,66.5
8.0,-1.0,5.51,11.3,2022-06-09,Kommattivaara,66.5
0.0,-1.0,8.35,10.5,2022-06-10,Kommattivaara,66.5
0.0,-1.0,7.23,15.3,2022-06-11,Kommattivaara,66.5
7.0,-1.0,4.7,13.0,2022-06-12,Kommattivaara,66.5
0.0,-1.0,5.68,13.1,2022-06-13,Kommattivaara,66.5
7.0,-1.0,4.97,12.7,2022-06-14,Kommattivaara,66.5
7.0,-1.0,2.59,8.4,2022-06-15,Kommattivaara,66.5
8.0,-1.0,2.2,6.4,2022-06-16,Kommattivaara,66.5
8.0,-1.0,4.54,6.6,2022-06-17,Kommattivaara,66.5
8.0,-1.0,6.9,8.4,2022-06-18,Kommattivaara,66.5
0.0,-1.0,6.61,8.2,2022-06-19,Kommattivaara,66.5
7.0,-1.0,4.63,10.5,2022-06-20,Kommattivaara,66.5
0.0,-1.0,5.12,13.8,2022-06-21,Kommattivaara,66.5
8.0,-1.0,4.87,10.7,2022-06-22,Kommattivaara,66.5
1.0,-1.0,3.88,11.6,2022-06-23,Kommattivaara,66.5
7.0,-1.0,7.22,13.8,2022-06-24,Kommattivaara,66.5
0.0,-1.0,5.97,17.5,2022-06-25,Kommattivaara,66.5
7.0,-1.0,7.63,18.1,2022-06-26,Kommattivaara,66.5
7.0,-1.0,4.48,16.6,2022-06-27,Kommattivaara,66.5
8.0,-1.0,7.24,19.1,2022-06-28,Kommattivaara,66.5
0.0,-1.0,7.85,22.5,2022-06-29,Kommattivaara,66.5
0.0,-1.0,6.63,21.7,2022-06-30,Kommattivaara,66.5
0.0,-1.0,6.52,22.0,2022-07-01,Kommattivaara,66.5
0.0,-1.0,6.57,23.5,2022-07-02,Kommattivaara,66.5
0.0,-1.0,5.02,20.7,2022-07-03,Kommattivaara,66.5
0.0,-1.0,7.06,19.6,2022-07-04,Kommattivaara,66.5
1.0,-1.0,4.95,17.0,2022-07-05,Kommattivaara,66.5
0.0,-1.0,5.66,14.1,2022-07-06,Kommattivaara,66.5
0.0,-1.0,5.68,13.8,2022-07-07,Kommattivaara,66.5
8.0,-1.0,5.1,13.1,2022-07-08,Kommattivaara,66.5
1.0,-1.0,4.95,13.3,2022-07-09,Kommattivaara,66.5
7.0,-1.0,2.55,12.5,2022-07-10,Kommattivaara,66.5
5.0,-1.0,3.63,15.3,2022-07-11,Kommattivaara,66.5
7.0,-1.0,5.91,18.1,2022-07-12,Kommattivaara,66.5
7.0,-1.0,3.46,17.8,2022-07-13,Kommattivaara,66.5
7.0,-1.0,3.03,17.0,2022-07-14,Kommattivaara,66.5
7.0,-1.0,4.57,16.3,2022-07-15,Kommattivaara,66.5
5.0,-1.0,3.6,13.7,2022-07-16,Kommattivaara,66.5
0.0,-1.0,5.16,14.2,2022-07-17,Kommattivaara,66.5
5.0,-1.0,4.31,13.1,2022-07-18,Kommattivaara,66.5
7.0,-1.0,4.6,13.9,2022-07-19,Kommattivaara,66.5
7.0,-1.0,3.36,13.4,2022-07-20,Kommattivaara,66.5
0.0,-1.0,5.23,17.1,2022-07-21,Kommattivaara,66.5
7.0,-1.0,5.04,15.6,2022-07-22,Kommattivaara,66.5
8.0,-1.0,6.22,14.6,2022-07-23,Kommattivaara,66.5
0.0,-1.0,4.95,12.8,2022-07-24,Kommattivaara,66.5
5.0,-1.0,3.97,14.0,2022-07-25,Kommattivaara,66.5
8.0,-1.0,1.89,15.3,2022-07-26,Kommattivaara,66.5
7.0,-1.0,3.45,16.5,2022-07-27,Kommattivaara,66.5
8.0,-1.0,3.72,11.3,2022-07-28,Kommattivaara,66.5
7.0,-1.0,3.54,11.0,2022-07-29,Kommattivaara,66.5
8.0,-1.0,2.86,9.6,2022-07-30,Kommattivaara,66.5
8.0,-1.0,2.77,12.9,2022-07-31,Kommattivaara,66.5
8.0,-1.0,3.72,14.9,2022-08-01,Kommattivaara,66.5
8.0,-1.0,3.59,15.2,2022-08-02,Kommattivaara,66.5
8.0,-1.0,4.69,14.5,2022-08-03,Kommattivaara,66.5
8.0,-1.0,2.36,16.0,2022-08-04,Kommattivaara,66.5
7.0,-1.0,1.81,16.0,2022-08-05,Kommattivaara,66.5
7.0,-1.0,1.91,14.1,2022-08-06,Kommattivaara,66.5
8.0,-1.0,3.64,10.8,2022-08-07,Kommattivaara,66.5
1.0,-1.0,4.2,10.2,2022-08-08,Kommattivaara,66.5
8.0,-1.0,4.32,14.6,2022-08-09,Kommattivaara,66.5
8.0,-1.0,1.98,14.4,2022-08-10,Kommattivaara,66.5
3.0,-1.0,4.41,15.5,2022-08-11,Kommattivaara,66.5
0.0,-1.0,4.96,12.0,2022-08-12,Kommattivaara,66.5
0.0,-1.0,5.28,11.4,2022-08-13,Kommattivaara,66.5
0.0,-1.0,5.59,12.5,2022-08-14,Kommattivaara,66.5
0.0,-1.0,3.86,13.7,2022-08-15,Kommattivaara,66.5
7.0,-1.0,4.46,19.9,2022-08-16,Kommattivaara,66.5
1.0,-1.0,4.11,21.7,2022-08-17,Kommattivaara,66.5
7.0,-1.0,3.22,12.1,2022-08-18,Kommattivaara,66.5
7.0,-1.0,1.96,15.0,2022-08-19,Kommattivaara,66.5
3.0,-1.0,2.28,19.5,2022-08-20,Kommattivaara,66.5
1.0,-1.0,3.23,19.7,2022-08-21,Kommattivaara,66.5
1.0,-1.0,2.04,15.3,2022-08-22,Kommattivaara,66.5
0.0,-1.0,5.02,12.6,2022-08-23,Kommattivaara,66.5
0.0,-1.0,4.2,9.8,2022-08-24,Kommattivaara,66.5
0.0,-1.0,4.68,11.5,2022-08-25,Kommattivaara,66.5
3.0,-1.0,4.47,15.5,2022-08-26,Kommattivaara,66.5
0.0,-1.0,2.63,14.1,2022-08-27,Kommattivaara,66.5
1.0,-1.0,4.14,13.5,2022-08-28,Kommattivaara,66.5
0.0,-1.0,3.38,9.4,2022-08-29,Kommattivaara,66.5
3.0,-1.0,3.05,5.8,2022-08-30,Kommattivaara,66.5
8.0,-1.0,2.8,6.1,2022-08-31,Kommattivaara,66.5
0.0,-1.0,3.1,6.5,2022-09-01,Kommattivaara,66.5
7.0,-1.0,1.82,6.5,2022-09-02,Kommattivaara,66.5
7.0,-1.0,2.18,6.6,2022-09-03,Kommattivaara,66.5
8.0,-1.0,2.39,7.6,2022-09-04,Kommattivaara,66.5
8.0,-1.0,2.62,8.8,2022-09-05,Kommattivaara,66.5
8.0,-1.0,2.39,7.5,2022-09-06,Kommattivaara,66.5
8.0,-1.0,2.41,4.7,2022-09-07,Kommattivaara,66.5
7.0,-1.0,3.04,4.9,2022-09-08,Kommattivaara,66.5
0.0,-1.0,2.24,6.8,2022-09-09,Kommattivaara,66.5
8.0,-1.0,2.53,7.0,2022-09-10,Kommattivaara,66.5
0.0,-1.0,1.22,6.9,2022-09-11,Kommattivaara,66.5
7.0,-1.0,2.22,6.8,2022-09-12,Kommattivaara,66.5
0.0,-1.0,0.91,5.1,2022-09-13,Kommattivaara,66.5
8.0,-1.0,0.87,9.2,2022-09-14,Kommattivaara,66.5
7.0,-1.0,0.59,8.5,2022-09-15,Kommattivaara,66.5
7.0,-1.0,1.03,8.9,2022-09-16,Kommattivaara,66.5
7.0,-1.0,1.18,8.3,2022-09-17,Kommattivaara,66.5
8.0,-1.0,0.95,8.1,2022-09-18,Kommattivaara,66.5
8.0,-1.0,0.9,7.2,2022-09-19,Kommattivaara,66.5
8.0,-1.0,1.61,5.2,2022-09-20,Kommattivaara,66.5
0.0,-1.0,2.07,2.5,2022-09-21,Kommattivaara,66.5
7.0,-1.0,2.31,6.9,2022-09-22,Kommattivaara,66.5
8.0,-1.0,1.59,7.2,2022-09-23,Kommattivaara,66.5
8.0,-1.0,1.68,7.5,2022-09-24,Kommattivaara,66.5
5.0,-1.0,2.26,5.5,2022-09-25,Kommattivaara,66.5
8.0,-1.0,0.88,4.7,2022-09-26,Kommattivaara,66.5
7.0,-1.0,0.59,6.0,2022-09-27,Kommattivaara,66.5
7.0,-1.0,0.87,6.0,2022-09-28,Kommattivaara,66.5
8.0,-1.0,1.48,3.5,2022-09-29,Kommattivaara,66.5
5.0,-1.0,0.98,0.7,2022-09-30,Kommattivaara,66.5
7.0,-1.0,0.87,1.4,2022-10-01,Kommattivaara,66.5
7.0,-1.0,0.49,3.9,2022-10-02,Kommattivaara,66.5
8.0,-1.0,0.8,4.8,2022-10-03,Kommattivaara,66.5
8.0,-1.0,0.73,3.1,2022-10-04,Kommattivaara,66.5
0.0,-1.0,0.7,4.0,2022-10-05,Kommattivaara,66.5
8.0,-1.0,0.83,6.5,2022-10-06,Kommattivaara,66.5
7.0,-1.0,1.69,5.3,2022-10-07,Kommattivaara,66.5
8.0,-1.0,1.01,6.1,2022-10-08,Kommattivaara,66.5
3.0,-1.0,1.43,3.1,2022-10-09,Kommattivaara,66.5
0.0,-1.0,1.12,3.2,2022-10-10,Kommattivaara,66.5
7.0,-1.0,0.38,6.8,2022-10-11,Kommattivaara,66.5
7.0,-1.0,1.32,3.3,2022-10-12,Kommattivaara,66.5
0.0,-1.0,0.5,2.0,2022-10-13,Kommattivaara,66.5
8.0,-1.0,0.53,3.5,2022-10-14,Kommattivaara,66.5
9.0,-1.0,0.43,5.4,2022-10-15,Kommattivaara,66.5
8.0,-1.0,0.51,6.9,2022-10-16,Kommattivaara,66.5
1.0,-1.0,0.49,4.7,2022-10-17,Kommattivaara,66.5
0.0,-1.0,0.57,1.7,2022-10-18,Kommattivaara,66.5
0.0,-1.0,0.5,0.2,2022-10-19,Kommattivaara,66.5
0.0,-1.0,0.61,0.9,2022-10-20,Kommattivaara,66.5
1.0,-1.0,0.67,-2.9,2022-10-21,Kommattivaara,66.5
7.0,-1.0,0.19,-0.1,2022-10-22,Kommattivaara,66.5
0.0,-1.0,0.61,0.7,2022-10-23,Kommattivaara,66.5
7.0,2.0,0.49,-1.3,2022-10-24,Kommattivaara,66.5
3.0,2.0,0.43,-4.6,2022-10-25,Kommattivaara,66.5
8.0,4.0,0.29,-2.1,2022-10-26,Kommattivaara,66.5
9.0,8.0,0.28,-5.4,2022-10-27,Kommattivaara,66.5
8.0,10.0,0.25,-1.3,2022-10-28,Kommattivaara,66.5
8.0,7.0,0.14,1.1,2022-10-29,Kommattivaara,66.5
7.0,9.0,0.58,-2.4,2022-10-30,Kommattivaara,66.5
7.0,9.0,0.52,-6.0,2022-10-31,Kommattivaara,66.5
7.0,10.0,0.28,-2.8,2022-11-01,Kommattivaara,66.5
8.0,10.0,0.27,-3.6,2022-11-02,Kommattivaara,66.5
8.0,10.0,0.2,-1.4,2022-11-03,Kommattivaara,66.5
8.0,10.0,0.18,2.0,2022-11-04,Kommattivaara,66.5
8.0,5.0,0.16,2.6,2022-11-05,Kommattivaara,66.5
7.0,3.0,0.15,-1.3,2022-11-06,Kommattivaara,66.5
8.0,7.0,0.26,-3.4,2022-11-07,Kommattivaara,66.5
8.0,6.0,0.22,-5.3,2022-11-08,Kommattivaara,66.5
8.0,7.0,0.18,-2.9,2022-11-09,Kommattivaara,66.5
8.0,6.0,0.15,-1.6,2022-11-10,Kommattivaara,66.5
7.0,9.0,0.11,-1.5,2022-11-11,Kommattivaara,66.5
3.0,14.0,0.13,-1.5,2022-11-12,Kommattivaara,66.5
8.0,13.0,0.11,-2.1,2022-11-13,Kommattivaara,66.5
8.0,13.0,0.1,-2.8,2022-11-14,Kommattivaara,66.5
8.0,13.0,0.1,-3.8,2022-11-15,Kommattivaara,66.5
3.0,12.0,0.14,-10.4,2022-11-16,Kommattivaara,66.5
8.0,12.0,0.13,-19.0,2022-11-17,Kommattivaara,66.5
8.0,12.0,0.09,-6.8,2022-11-18,Kommattivaara,66.5
8.0,12.0,0.08,-5.7,2022-11-19,Kommattivaara,66.5
7.0,13.0,0.1,-15.2,2022-11-20,Kommattivaara,66.5
0.0,13.0,0.09,-23.3,2022-11-21,Kommattivaara,66.5
1.0,13.0,0.07,-15.4,2022-11-22,Kommattivaara,66.5
8.0,14.0,0.06,-7.9,2022-11-23,Kommattivaara,66.5
8.0,14.0,0.05,-5.8,2022-11-24,Kommattivaara,66.5
7.0,14.0,0.03,-10.2,2022-11-25,Kommattivaara,66.5
7.0,14.0,0.03,-6.1,2022-11-26,Kommattivaara,66.5
8.0,14.0,0.02,-4.9,2022-11-27,Kommattivaara,66.5
8.0,14.0,0.02,-3.8,2022-11-28,Kommattivaara,66.5
8.0,15.0,0.01,-3.0,2022-11-29,Kommattivaara,66.5
7.0,15.0,0.02,-3.1,2022-11-30,Kommattivaara,66.5
8.0,16.0,0.01,-5.1,2022-12-01,Kommattivaara,66.5
8.0,17.0,0.01,-6.5,2022-12-02,Kommattivaara,66.5
7.0,17.0,0.01,-8.6,2022-12-03,Kommattivaara,66.5
8.0,17.0,0.01,-7.7,2022-12-04,Kommattivaara,66.5
7.0,18.0,0.01,-6.4,2022-12-05,Kommattivaara,66.5
8.0,25.0,0.01,-3.9,2022-12-06,Kommattivaara,66.5
8.0,26.0,0.01,-5.8,2022-12-07,Kommattivaara,66.5
8.0,25.0,0.0,-5.6,2022-12-08,Kommattivaara,66.5
7.0,26.0,0.0,-6.6,2022-12-09,Kommattivaara,66.5
8.0,25.0,0.0,-9.4,2022-12-10,Kommattivaara,66.5
1.0,25.0,0.0,-16.4,2022-12-11,Kommattivaara,66.5
0.0,25.0,0.0,-27.5,2022-12-12,Kommattivaara,66.5
7.0,25.0,0.0,-19.1,2022-12-13,Kommattivaara,66.5
8.0,30.0,0.0,-14.2,2022-12-14,Kommattivaara,66.5
8.0,30.0,0.0,-16.7,2022-12-15,Kommattivaara,66.5
8.0,29.0,0.0,-11.5,2022-12-16,Kommattivaara,66.5
0.0,32.0,0.0,-17.4,2022-12-17,Kommattivaara,66.5
8.0,32.0,0.0,-7.4,2022-12-18,Kommattivaara,66.5
8.0,32.0,0.0,-5.9,2022-12-19,Kommattivaara,66.5
7.0,31.0,0.0,-9.7,2022-12-20,Kommattivaara,66.5
9.0,33.0,0.0,-7.4,2022-12-21,Kommattivaara,66.5
8.0,32.0,0.0,-7.7,2022-12-22,Kommattivaara,66.5
8.0,31.0,0.0,-9.2,2022-12-23,Kommattivaara,66.5
8.0,33.0,0.0,-13.8,2022-12-24,Kommattivaara,66.5
3.0,32.0,0.0,-19.7,2022-12-25,Kommattivaara,66.5
3.0,35.0,0.0,-9.9,2022-12-26,Kommattivaara,66.5
8.0,37.0,0.0,-9.8,2022-12-27,Kommattivaara,66.5
8.0,38.0,0.0,-8.7,2022-12-28,Kommattivaara,66.5
8.0,37.0,0.0,-8.5,2022-12-29,Kommattivaara,66.5
8.0,36.0,0.0,-7.6,2022-12-30,Kommattivaara,66.5
8.0,38.0,0.0,-5.5,2022-12-31,Kommattivaara,66.5
9.0,42.0,0.0,-3.1,2023-01-01,Kommattivaara,66.5
8.0,41.0,0.0,-9.5,2023-01-02,Kommattivaara,66.5
8.0,40.0,0.0,-12.2,2023-01-03,Kommattivaara,66.5
1.0,39.0,0.0,-8.9,2023-01-04,Kommattivaara,66.5
8.0,38.0,0.01,-7.4,2023-01-05,Kommattivaara,66.5
7.0,38.0,0.01,-16.6,2023-01-06,Kommattivaara,66.5
8.0,38.0,0.01,-21.5,2023-01-07,Kommattivaara,66.5
8.0,38.0,0.01,-12.9,2023-01-08,Kommattivaara,66.5
8.0,40.0,0.01,-10.7,2023-01-09,Kommattivaara,66.5
8.0,43.0,0.01,-9.6,2023-01-10,Kommattivaara,66.5
7.0,43.0,0.01,-10.3,2023-01-11,Kommattivaara,66.5
8.0,44.0,0.01,-0.4,2023-01-12,Kommattivaara,66.5
8.0,50.0,0.02,-0.6,2023-01-13,Kommattivaara,66.5
8.0,51.0,0.02,-2.7,2023-01-14,Kommattivaara,66.5
9.0,51.0,0.03,-11.3,2023-01-15,Kommattivaara,66.5
7.0,55.0,0.03,-0.5,2023-01-16,Kommattivaara,66.5
7.0,60.0,0.04,-3.9,2023-01-17,Kommattivaara,66.5
8.0,59.0,0.04,-5.2,2023-01-18,Kommattivaara,66.5
8.0,63.0,0.05,-3.5,2023-01-19,Kommattivaara,66.5
8.0,61.0,0.06,-4.3,2023-01-20,Kommattivaara,66.5
7.0,59.0,0.08,-11.5,2023-01-21,Kommattivaara,66.5
7.0,58.0,0.08,-4.3,2023-01-22,Kommattivaara,66.5
8.0,57.0,0.08,-3.7,2023-01-23,Kommattivaara,66.5
8.0,56.0,0.13,-4.1,2023-01-24,Kommattivaara,66.5
8.0,57.0,0.1,-8.3,2023-01-25,Kommattivaara,66.5
0.0,56.0,0.15,-19.1,2023-01-26,Kommattivaara,66.5
7.0,55.0,0.12,-9.7,2023-01-27,Kommattivaara,66.5
8.0,54.0,0.14,-2.2,2023-01-28,Kommattivaara,66.5
0.0,59.0,0.17,-8.6,2023-01-29,Kommattivaara,66.5
8.0,58.0,0.16,-6.9,2023-01-30,Kommattivaara,66.5
7.0,57.0,0.19,-6.7,2023-01-31,Kommattivaara,66.5
7.0,60.0,0.18,-5.1,2023-02-01,Kommattivaara,66.5
7.0,64.0,0.22,-11.2,2023-02-02,Kommattivaara,66.5
0.0,63.0,0.31,-27.3,2023-02-03,Kommattivaara,66.5
8.0,62.0,0.28,-23.2,2023-02-04,Kommattivaara,66.5
7.0,61.0,0.29,-16.7,2023-02-05,Kommattivaara,66.5
7.0,61.0,0.26,-10.9,2023-02-06,Kommattivaara,66.5
8.0,62.0,0.3,-0.1,2023-02-07,Kommattivaara,66.5
0.0,61.0,0.33,-2.1,2023-02-08,Kommattivaara,66.5
1.0,61.0,0.31,-0.2,2023-02-09,Kommattivaara,66.5
5.0,63.0,0.25,-7.3,2023-02-10,Kommattivaara,66.5
7.0,62.0,0.54,-14.5,2023-02-11,Kommattivaara,66.5
0.0,61.0,0.36,-6.1,2023-02-12,Kommattivaara,66.5
7.0,63.0,0.48,-1.4,2023-02-13,Kommattivaara,66.5
5.0,63.0,0.38,-4.5,2023-02-14,Kommattivaara,66.5
7.0,63.0,0.69,-5.6,2023-02-15,Kommattivaara,66.5
7.0,63.0,0.41,-2.4,2023-02-16,Kommattivaara,66.5
8.0,64.0,0.41,-1.9,2023-02-17,Kommattivaara,66.5
8.0,68.0,0.44,-3.1,2023-02-18,Kommattivaara,66.5
8.0,66.0,0.48,-6.7,2023-02-19,Kommattivaara,66.5
7.0,73.0,0.66,-10.5,2023-02-20,Kommattivaara,66.5
7.0,72.0,0.93,-21.4,2023-02-21,Kommattivaara,66.5
9.0,71.0,0.96,-23.7,2023-02-22,Kommattivaara,66.5
8.0,69.0,0.46,-12.4,2023-02-23,Kommattivaara,66.5
8.0,74.0,0.66,-9.2,2023-02-24,Kommattivaara,66.5
7.0,72.0,1.23,-14.7,2023-02-25,Kommattivaara,66.5
3.0,72.0,0.85,-9.9,2023-02-26,Kommattivaara,66.5
8.0,75.0,0.9,-5.3,2023-02-27,Kommattivaara,66.5
3.0,69.0,1.24,-5.6,2023-02-28,Kommattivaara,66.5
8.0,69.0,1.25,-3.8,2023-03-01,Kommattivaara,66.5
7.0,70.0,1.46,-7.4,2023-03-02,Kommattivaara,66.5
0.0,69.0,1.03,-7.6,2023-03-03,Kommattivaara,66.5
7.0,72.0,1.1,-4.9,2023-03-04,Kommattivaara,66.5
7.0,74.0,1.07,-7.3,2023-03-05,Kommattivaara,66.5
8.0,77.0,1.39,-13.8,2023-03-06,Kommattivaara,66.5
7.0,77.0,1.4,-20.6,2023-03-07,Kommattivaara,66.5
0.0,76.0,1.95,-23.5,2023-03-08,Kommattivaara,66.5
7.0,73.0,1.26,-13.3,2023-03-09,Kommattivaara,66.5
8.0,74.0,1.63,-13.0,2023-03-10,Kommattivaara,66.5
0.0,74.0,1.61,-12.7,2023-03-11,Kommattivaara,66.5
8.0,73.0,1.63,-11.6,2023-03-12,Kommattivaara,66.5
0.0,73.0,2.32,-16.8,2023-03-13,Kommattivaara,66.5
8.0,73.0,1.24,-7.9,2023-03-14,Kommattivaara,66.5
